杯子,食物,5,0.201461,
杯子,物质,1.92,0.165486,
杯子,液体,5.9,0.140412,
老虎,猫,7.42,0.444445,
老虎,汽车,7.27,0.150943,
能量,秘书,1.81,0.107758,
秘书,参议院,5.06,0.121937,
能量,实验室,5.09,0.140412,
电脑,实验室,6.78,0.166698,
武器,秘密,6.06,0.111628,
联邦调查局,指纹,6.94,0.121937,
联邦调查局,侦查,8.31,0.0429037,
调查,努力,4.59,0.109589,
火星,水,2.94,0.208696,
火星,科学家,5.63,0.188632,
新闻,报道,8.16,1,
峡谷,风景,7.53,0.0429037,
图像,表面,4.56,0.121937,
探索,空间,6.34,0.0740741,
水,渗透,6.56,0.126316,
标志,休会,2.38,0.126667,
星期三,新闻,2.22,0.0429037,
英里,公里,8.66,1,
电脑,新闻,4.47,0.137931,
领土,表面,5.34,0.0965333,
大气,风景,3.69,0.0429037,
总统,奖章,3,0.107758,
战争,军队,8.13,0.171429,
记录,数字,6.31,0.444445,
皮肤,眼睛,6.22,0.5896,
日本人,美国人,6.5,0.5,
电影院,历史,3.91,0.165486,
志愿者,座右铭,2.56,0.0965333,
偏见,承认,3,0.0444444,
勋章,勇士,5.63,0.137228,
世纪,年,7.59,0.6,
世纪,国,3.16,0.0444444,
延迟,种族主义,1.19,0.0429037,
延迟,新闻,3.31,0.0740741,
部长,政党,6.63,0.121937,
和平,计划,4.75,0.0444444,
少数民族,和平,3.69,0.0444444,
尝试,和平,4.25,0.0444444,
政府,危机,6.56,0.165486,
部署,离开,4.25,0.150943,
部署,取款,5.88,-2,
能量,危机,5.94,0.140412,
通告,新闻,7.56,0.0740741,
通告,努力,2.75,0.126984,
中风,医院,7.03,0.140412,
残疾,死亡,5.47,0.0740741,
受害者,紧急状态,6.47,0.0429037,
治疗,痊愈,7.91,0.0705882,
杂志,关联,4.97,0.0740741,
医生,人事部,5,0.121592,
医生,债务,5.19,0.121937,
债务,保险,7.03,0.1792,
学校,中心,3.44,0.140412,
原因,高血压,2.31,0.0740741,
原因,标准,5.91,0.0740741,
百,百分之,7.38,0.6,
哈佛,耶鲁,8.13,-2,
医院,基本建设,4.63,0.165486,
死亡,争吵,5.25,0.0963855,
死亡,囚犯,5.03,0.0429037,
律师,证据,6.69,0.121592,
生活,死亡,7.88,0.242424,
生活,期限,4.5,0.575926,
词,相似,4.75,0.0740741,
委员会,推荐,4.47,0.0740741,
总裁,面试,3.25,0.0429037,
石油输出国组织,国家,5.63,0.107758,
和平,氛围,3.69,0.0429037,
和平,保险,2.94,0.733333,
领土,公里,5.28,0.0663704,
旅游,活动,5,0.444445,
竞争,价格,6.44,0.0429037,
消费者,自信,4.13,0.0405807,
消费者,能量,4.75,0.107758,
问题,机场,2.38,0.149333,
汽车,航班,4.94,0.0429037,
信用卡,卡片,8.06,0.256,
信用卡,信息,5.31,0.166698,
宾馆,预订,8.03,0.0663704,
杂货店,钱,5.94,0.121937,
注册,安排,6,0.137931,
安排,住宿,5.41,0.150943,
月份,宾馆,1.81,0.0429037,
类型,种类,8.97,1,
到达,宾馆,6,0.0663704,
床,壁橱,6.72,0.577302,
壁橱,衣服,8,0.201461,
情况,结论,4.81,0.0429037,
情况,隔离,3.88,0.0429037,
公平,利益,5.16,0.0429037,
方向,组合,2.25,0.0740741,
街道,地点,6.44,0.0663704,
街道,大道,8.88,1,
街道,街区,6.88,1,
街道,孩子,4.94,0.111628,
清单,临近,2.56,0.0663704,
清单,种类,6.38,0.0429037,
电池,手机,7.81,0.149333,
生产,远足,1.75,0.186047,
基准,索引,4.25,0.0429037,
媒体,交易,3.88,0.140217,
媒体,获得,2.88,0.0663704,
股利,支付,7.63,0.0444444,
股利,计算,6.48,0.0740741,
计算,计算,8.44,1,
货币,市场,7.5,0.107758,
石油输出国组织,石油,8.59,0.0429037,
石油,股票,6.34,0.0429037,
通告,生产,3.38,0.150943,
通告,警告,6,0.166667,
盈利,警告,3.88,0.166667,
盈利,亏损,7.63,0.0657534,
美元,日元,7.78,0.5,
美元,澳元,9.22,0.5,
美元,盈利,7.38,0.0444444,
美元,亏损,6.09,0.0444444,
电脑,软件,8.5,0.444445,
网络,硬件,8.31,0.256,
手机,设备,7.13,0.257422,
设备,制造者,5.91,0.107758,
奢侈品,汽车,6.47,0.145455,
5,月份,3.38,0.0444444,
报告,增加,3.63,0.150943,
投资者,赚取,7.13,0.0429037,
液体,水,7.89,0.615385,
棒球,季节,5.97,0.0444444,
游戏,胜利,7.03,0.109589,
游戏,团队,7.69,-2,
马拉松,短跑,7.47,0.0444444,
游戏,系列,6.19,0.0429037,
游戏,战胜,6.97,0.186047,
7,系列,3.56,0.0507259,
海鲜,海滨,7.47,0.0964611,
海鲜,食物,8.34,0.551385,
海鲜,虾,8.7,0.0965333,
虾,食物,7.81,0.111628,
虾,葡萄酒,5.7,0.149333,
食物,准备,6.22,0.0444444,
录像,档案,6.34,0.0562963,
开始,年,4.06,0.201461,
开始,比赛,4.47,0.369231,
游戏,回合,5.97,0.0663704,
拳击,回合,7.61,0.0429037,
冠军,锦标赛,8.36,0.155284,
战斗,战胜,7.41,0.266667,
线,保险,2.69,0.1792,
日,夏天,3.94,0.6,
夏天,干旱,7.16,0.0444444,
夏天,自然,5.63,0.11584,
日,黎明,7.53,1,
自然,环境,8.31,0.11584,
环境,生态,8.81,0.583043,
自然,人,6.25,0.242424,
男人,女人,8.3,0.8,
人,总裁,5.25,0.5792,
肥皂剧,歌剧,7.94,1,
歌剧,表演,6.88,0.0740741,
生活,教训,5.94,0.0963855,
集中,生活,4.06,0.150943,
生产,机组人员,6.25,0.0663704,
电视,电影,7.72,0.266667,
爱人,争吵,6.19,0.0444444,
观察者,连续,2.97,0.0444444,
可能性,女孩,1.94,0.0429037,
人口,发展,3.75,0.0429037,
道德,重要性,3.31,0.583043,
道德,婚姻,3.69,0.0429037,
墨西哥,巴西,7.44,0.833333,
性别,平等,6.41,0.583043,
改变,态度,5.44,0.0429037,
家庭,计划,6.25,0.0444444,
肥皂剧,行业,2.63,0.210526,
糖,方法,0.88,0.1,
实践,制度,3.19,0.0740741,
部门,文化,4.69,0.256,
问题,挑战,6.75,0.0740741,
尺寸,突出,5.31,0.0429037,
国家,公民,7.31,0.107149,
行星,人,5.75,0.210526,
发展,发行,3.97,0.242424,
经验,音乐,3.47,0.347826,
音乐,项目,3.63,0.210526,
玻璃,金属,5.56,0.0663704,
铝,金属,7.83,1,
机会,可靠性,3.88,0.0429037,
展览,纪念品,5.31,0.107758,
音乐会,演奏家,6.81,0.121937,
摇滚乐,爵士乐,7.59,0.6,
博物馆,电影院,7.19,0.585556,
观察,建筑学,4.38,0.0663704,
空间,世界,6.53,0.444445,
保留,世界,6.19,0.0740741,
入场券,门票,7.69,1,
阵雨,雷雨,6.31,0.896,
阵雨,洪水,6.03,0.166698,
天气,预报,8.34,0.0740741,
灾难,区域,6.25,0.107758,
总裁,办公室,6.34,0.0962605,
建筑学,世纪,3.78,0.0663704,
